#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
42427489	Gohir.1Z049412	Gohir.1Z049412.2	Gohir.1Z049412.2.p	PF00106	PTHR24322,PTHR24322:SF393	KOG1208	1.3.1.33	K00218	GO:0016491,GO:0008152	AT5G54190.1	PORA	protochlorophyllide oxidoreductase A
42449419	Gohir.1Z049413	Gohir.1Z049413.1	Gohir.1Z049413.1.p	PF08583	PTHR22977	KOG4148		K18172		AT4G21192.1		Cytochrome c oxidase biogenesis protein Cmc1-like
42427483	Gohir.1Z049414	Gohir.1Z049414.1	Gohir.1Z049414.1.p	PF00560,PF13855,PF00069	PTHR27000	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT4G08850.1		Leucine-rich repeat receptor-like protein kinase family protein
42379930	Gohir.1Z049415	Gohir.1Z049415.1	Gohir.1Z049415.1.p									
42375550	Gohir.1Z049416	Gohir.1Z049416.1	Gohir.1Z049416.1.p	PF08246,PF00112	PTHR12411,PTHR12411:SF333	KOG1542,KOG1543	3.4.22.14		GO:0008234,GO:0006508	AT5G45890.1	SAG12	senescence-associated gene 12
42379925	Gohir.1Z049417	Gohir.1Z049417.1	Gohir.1Z049417.1.p	PF00560,PF13855,PF00069	PTHR27000	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT4G08850.1		Leucine-rich repeat receptor-like protein kinase family protein
42433915	Gohir.1Z049418	Gohir.1Z049418.1	Gohir.1Z049418.1.p		PTHR33191,PTHR33191:SF8							
42396954	Gohir.1Z049419	Gohir.1Z049419.1	Gohir.1Z049419.1.p	PF02701	PTHR31992,PTHR31992:SF23				GO:0006355,GO:0003677	AT1G51700.1	ADOF1,DOF1	DOF zinc finger protein 1
42464357	Gohir.1Z049420	Gohir.1Z049420.1	Gohir.1Z049420.1.p				3.6.4.13					
42416714	Gohir.1Z049421	Gohir.1Z049421.1	Gohir.1Z049421.1.p		PTHR35110,PTHR35110:SF1					AT5G49410.1		
42471602	Gohir.1Z049422	Gohir.1Z049422.1	Gohir.1Z049422.1.p	PF03055	PTHR10543,PTHR10543:SF30	KOG1285	1.13.11.51			AT3G63520.1	ATCCD1,ATNCED1,CCD1,NCED1	carotenoid cleavage dioxygenase 1
42464361	Gohir.1Z049423	Gohir.1Z049423.1	Gohir.1Z049423.1.p	PF00076	PTHR24012				GO:0003676	AT5G06210.1		RNA binding (RRM/RBD/RNP motifs) family protein
42464362	Gohir.1Z049423	Gohir.1Z049423.2	Gohir.1Z049423.2.p	PF00076	PTHR24012				GO:0003676	AT5G06210.1		RNA binding (RRM/RBD/RNP motifs) family protein
42464363	Gohir.1Z049423	Gohir.1Z049423.3	Gohir.1Z049423.3.p	PF00076	PTHR24012	KOG0121			GO:0003676	AT5G06210.1		RNA binding (RRM/RBD/RNP motifs) family protein
42375542	Gohir.1Z049424	Gohir.1Z049424.1	Gohir.1Z049424.1.p		PTHR12849					AT4G31770.1	ATDBR1,DBR1	debranching enzyme 1
42367971	Gohir.1Z049425	Gohir.1Z049425.1	Gohir.1Z049425.1.p	PF03870	PTHR10917	KOG3400		K03016	GO:0006351	AT3G59600.1	NRPB8B,NRPD8B,NRPE8B	RNA polymerase Rpb8
42379924	Gohir.1Z049426	Gohir.1Z049426.1	Gohir.1Z049426.1.p	PF01476								
42427527	Gohir.1Z049427	Gohir.1Z049427.1	Gohir.1Z049427.1.p	PF08263,PF00560	PTHR27004,PTHR27004:SF1	KOG0472			GO:0005515	AT2G33060.1	AtRLP27,RLP27	receptor like protein 27
42409894	Gohir.1Z049428	Gohir.1Z049428.1	Gohir.1Z049428.1.p		PTHR34892,PTHR34892:SF1					AT1G16820.1		vacuolar ATP synthase catalytic subunit-related / V-ATPase-related / vacuolar proton pump-related
42416708	Gohir.1Z049429	Gohir.1Z049429.1	Gohir.1Z049429.1.p	PF13768	PTHR10338,PTHR10338:SF114					AT1G19110.1		inter-alpha-trypsin inhibitor heavy chain-related
42367979	Gohir.1Z049430	Gohir.1Z049430.1	Gohir.1Z049430.1.p									
42449401	Gohir.1Z049431	Gohir.1Z049431.1	Gohir.1Z049431.1.p	PF00499	PTHR33269,PTHR33269:SF3			K05578	GO:0055114,GO:0008137	ATCG01080.1		NADH:ubiquinone/plastoquinone oxidoreductase, chain 6
42375547	Gohir.1Z049432	Gohir.1Z049432.1	Gohir.1Z049432.1.p									
42379918	Gohir.1Z049433	Gohir.1Z049433.1	Gohir.1Z049433.1.p	PF00515	PTHR10130				GO:0005515	AT5G56290.1	ATPEX5,PEX5	peroxin 5
42471611	Gohir.1Z049434	Gohir.1Z049434.1	Gohir.1Z049434.1.p									
42433925	Gohir.1Z049435	Gohir.1Z049435.1	Gohir.1Z049435.1.p		PTHR33595,PTHR33595:SF3					AT3G27250.1		
42379931	Gohir.1Z049436	Gohir.1Z049436.1	Gohir.1Z049436.1.p	PF04815,PF04810,PF08033,PF04811	PTHR13803,PTHR13803:SF11				GO:0030127,GO:0006888,GO:0006886,GO:0008270	AT3G07100.1	ERMO2,SEC24A	Sec23/Sec24 protein transport family protein
42379932	Gohir.1Z049436	Gohir.1Z049436.2	Gohir.1Z049436.2.p	PF04810,PF08033,PF04811	PTHR13803,PTHR13803:SF11				GO:0030127,GO:0008270,GO:0006888,GO:0006886	AT3G07100.1	ERMO2,SEC24A	Sec23/Sec24 protein transport family protein
42427463	Gohir.1Z049437	Gohir.1Z049437.1	Gohir.1Z049437.1.p	PF00581,PF00899	PTHR10953,PTHR10953:SF160	KOG1530	2.7.7.80,2.8.1.11		GO:0008641	AT5G55130.1	CNX5,SIR1	co-factor for nitrate, reductase and xanthine dehydrogenase 5
42427525	Gohir.1Z049438	Gohir.1Z049438.1	Gohir.1Z049438.1.p									
42471581	Gohir.1Z049439	Gohir.1Z049439.1	Gohir.1Z049439.1.p		PTHR12684		2.7.1.160			AT2G45330.1	emb1067	RNA 2\'-phosphotransferase, Tpt1 / KptA family
42423452	Gohir.1Z049440	Gohir.1Z049440.1	Gohir.1Z049440.1.p							AT4G29090.1		Ribonuclease H-like superfamily protein
42430070	Gohir.1Z049441	Gohir.1Z049441.1	Gohir.1Z049441.1.p	PF13639	PTHR14155,PTHR14155:SF110	KOG1493			GO:0008270,GO:0005515	AT3G61460.1	BRH1	brassinosteroid-responsive RING-H2
42433917	Gohir.1Z049442	Gohir.1Z049442.1	Gohir.1Z049442.1.p	PF01095	PTHR31321,PTHR31321:SF23		3.1.1.11		GO:0042545,GO:0030599,GO:0005618	AT5G61680.1		Pectin lyase-like superfamily protein
42416751	Gohir.1Z049443	Gohir.1Z049443.1	Gohir.1Z049443.1.p				3.6.4.13					
42471607	Gohir.1Z049444	Gohir.1Z049444.1	Gohir.1Z049444.1.p									
42367980	Gohir.1Z049445	Gohir.1Z049445.1	Gohir.1Z049445.1.p	PF13639,PF05495,PF14599	PTHR21319,PTHR21319:SF17	KOG1940	6.3.2.19		GO:0008270,GO:0005515	AT1G18910.1		zinc ion binding;zinc ion binding
42464355	Gohir.1Z049446	Gohir.1Z049446.1	Gohir.1Z049446.1.p	PF05514	PTHR31474,PTHR31474:SF3					AT4G14420.1		HR-like lesion-inducing protein-related
42427542	Gohir.1Z049447	Gohir.1Z049447.1	Gohir.1Z049447.1.p	PF12767	PTHR21277,PTHR21277:SF8				GO:0070461	AT2G24530.1		
42406452	Gohir.1Z049448	Gohir.1Z049448.1	Gohir.1Z049448.1.p	PF08263,PF00560	PTHR27004,PTHR27004:SF1	KOG0472			GO:0005515	AT3G28890.1	AtRLP43,RLP43	receptor like protein 43
42367966	Gohir.1Z049449	Gohir.1Z049449.1	Gohir.1Z049449.1.p	PF01762	PTHR11214,PTHR11214:SF124		2.1.1.43		GO:0016020,GO:0008378,GO:0006486	AT4G32120.1		Galactosyltransferase family protein
42367967	Gohir.1Z049449	Gohir.1Z049449.2	Gohir.1Z049449.2.p	PF01762	PTHR11214,PTHR11214:SF124		2.1.1.43		GO:0016020,GO:0008378,GO:0006486	AT4G32120.1		Galactosyltransferase family protein
42367968	Gohir.1Z049449	Gohir.1Z049449.3	Gohir.1Z049449.3.p	PF01762	PTHR11214,PTHR11214:SF124		2.1.1.43		GO:0016020,GO:0008378,GO:0006486	AT4G32120.1		Galactosyltransferase family protein
42367969	Gohir.1Z049449	Gohir.1Z049449.4	Gohir.1Z049449.4.p	PF01762	PTHR11214,PTHR11214:SF124		2.1.1.43		GO:0016020,GO:0008378,GO:0006486	AT4G32120.1		Galactosyltransferase family protein
42367982	Gohir.1Z049450	Gohir.1Z049450.1	Gohir.1Z049450.1.p	PF14200	PTHR31257,PTHR31257:SF2					AT2G39050.1		hydroxyproline-rich glycoprotein family protein
42423434	Gohir.1Z049451	Gohir.1Z049451.1	Gohir.1Z049451.1.p									
42471571	Gohir.1Z049452	Gohir.1Z049452.1	Gohir.1Z049452.1.p	PF01503	PTHR21256,PTHR21256:SF3		3.6.1.31,3.5.4.19			AT1G31860.1	AT-IE,HISN2	histidine biosynthesis bifunctional protein (HISIE)
42471572	Gohir.1Z049452	Gohir.1Z049452.2	Gohir.1Z049452.2.p	PF01503	PTHR21256,PTHR21256:SF3		3.6.1.31,3.5.4.19			AT1G31860.1	AT-IE,HISN2	histidine biosynthesis bifunctional protein (HISIE)
42393201	Gohir.1Z049453	Gohir.1Z049453.1	Gohir.1Z049453.1.p									
42416720	Gohir.1Z049454	Gohir.1Z049454.1	Gohir.1Z049454.1.p	PF00067	PTHR24298,PTHR24298:SF105	KOG0156			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G07990.1	CYP75B1,D501,TT7	Cytochrome P450 superfamily protein
42364416	Gohir.1Z049455	Gohir.1Z049455.1	Gohir.1Z049455.1.p		PTHR33709,PTHR33709:SF4					AT1G16860.1		Ubiquitin-specific protease family C19-related protein
42364417	Gohir.1Z049455	Gohir.1Z049455.2	Gohir.1Z049455.2.p		PTHR33709,PTHR33709:SF4					AT1G16860.1		Ubiquitin-specific protease family C19-related protein
42393196	Gohir.1Z049456	Gohir.1Z049456.1	Gohir.1Z049456.1.p	PF00063	PTHR13140,PTHR13140:SF256		3.6.4.1		GO:0016459,GO:0005524,GO:0003774	AT1G54560.1	ATXIE,XIE	Myosin family protein with Dil domain
42427508	Gohir.1Z049457	Gohir.1Z049457.1	Gohir.1Z049457.1.p									
42393253	Gohir.1Z049458	Gohir.1Z049458.1	Gohir.1Z049458.1.p	PF01477,PF00305	PTHR11771,PTHR11771:SF53		1.13.11.58		GO:0005515,GO:0055114,GO:0046872,GO:0016702	AT3G22400.1	LOX5	PLAT/LH2 domain-containing lipoxygenase family protein
42449387	Gohir.1Z049459	Gohir.1Z049459.1	Gohir.1Z049459.1.p		PTHR33191,PTHR33191:SF8							
42427547	Gohir.1Z049460	Gohir.1Z049460.1	Gohir.1Z049460.1.p							AT5G07270.1	XBAT33	XB3 ortholog 3 in Arabidopsis thaliana
42427492	Gohir.1Z049461	Gohir.1Z049461.1	Gohir.1Z049461.1.p		PTHR33318,PTHR33318:SF7					AT1G06660.1		
42427493	Gohir.1Z049461	Gohir.1Z049461.2	Gohir.1Z049461.2.p		PTHR33318,PTHR33318:SF7					AT1G06660.1		
42471575	Gohir.1Z049462	Gohir.1Z049462.1	Gohir.1Z049462.1.p									
42379934	Gohir.1Z049463	Gohir.1Z049463.1	Gohir.1Z049463.1.p	PF11460	PTHR35734,PTHR35734:SF1					AT3G17930.1		
42367973	Gohir.1Z049464	Gohir.1Z049464.1	Gohir.1Z049464.1.p		PTHR33191,PTHR33191:SF8							
42427504	Gohir.1Z049465	Gohir.1Z049465.1	Gohir.1Z049465.1.p		PTHR20208,PTHR20208:SF10					AT2G30350.2		Excinuclease ABC, C subunit, N-terminal
42471594	Gohir.1Z049466	Gohir.1Z049466.1	Gohir.1Z049466.1.p									
42367958	Gohir.1Z049467	Gohir.1Z049467.1	Gohir.1Z049467.1.p		PTHR34892					AT1G16820.1		vacuolar ATP synthase catalytic subunit-related / V-ATPase-related / vacuolar proton pump-related
42379922	Gohir.1Z049468	Gohir.1Z049468.1	Gohir.1Z049468.1.p	PF00847	PTHR31190,PTHR31190:SF3				GO:0006355,GO:0003700	AT3G23240.1	ATERF1,ERF1	ethylene response factor 1
42393206	Gohir.1Z049469	Gohir.1Z049469.1	Gohir.1Z049469.1.p				1.6.5.5					
42402239	Gohir.1Z049470	Gohir.1Z049470.1	Gohir.1Z049470.1.p	PF00069,PF00139	PTHR27007,PTHR27007:SF55	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672,GO:0030246	AT5G10530.1		Concanavalin A-like lectin protein kinase family protein
42423429	Gohir.1Z049471	Gohir.1Z049471.1	Gohir.1Z049471.1.p	PF11820	PTHR33128					AT3G48660.1		Protein of unknown function (DUF 3339)
42427535	Gohir.1Z049472	Gohir.1Z049472.1	Gohir.1Z049472.1.p	PF02362	PTHR31920,PTHR31920:SF16				GO:0003677	AT3G18990.1	REM39,VRN1	AP2/B3-like transcriptional factor family protein
42460351	Gohir.1Z049473	Gohir.1Z049473.1	Gohir.1Z049473.1.p	PF04597	PTHR21049,PTHR21049:SF1		2.4.99.18	K12666	GO:0016021,GO:0006486,GO:0005783,GO:0004579	AT1G76400.1		Ribophorin I
42427549	Gohir.1Z049474	Gohir.1Z049474.1	Gohir.1Z049474.1.p	PF05057	PTHR12482,PTHR12482:SF17					AT4G25770.1		alpha/beta-Hydrolases superfamily protein
42464352	Gohir.1Z049475	Gohir.1Z049475.1	Gohir.1Z049475.1.p	PF00574	PTHR10381,PTHR10381:SF19		3.4.21.92			ATCG00670.1		plastid-encoded CLP P
42437610	Gohir.1Z049476	Gohir.1Z049476.1	Gohir.1Z049476.1.p	PF05115	PTHR37266,PTHR37266:SF1				GO:0009512,GO:0009055	ATCG00590.1		electron carriers
42471564	Gohir.1Z049477	Gohir.1Z049477.1	Gohir.1Z049477.1.p	PF05498								
42393250	Gohir.1Z049478	Gohir.1Z049478.1	Gohir.1Z049478.1.p	PF00306,PF00006	PTHR15184,PTHR15184:SF42		3.6.3.14		GO:0033178,GO:0016820,GO:0015991,GO:0005524	ATCG00120.1		ATP synthase subunit alpha
42393238	Gohir.1Z049479	Gohir.1Z049479.1	Gohir.1Z049479.1.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393239	Gohir.1Z049479	Gohir.1Z049479.2	Gohir.1Z049479.2.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393240	Gohir.1Z049479	Gohir.1Z049479.3	Gohir.1Z049479.3.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393241	Gohir.1Z049479	Gohir.1Z049479.4	Gohir.1Z049479.4.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393242	Gohir.1Z049479	Gohir.1Z049479.5	Gohir.1Z049479.5.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393243	Gohir.1Z049479	Gohir.1Z049479.6	Gohir.1Z049479.6.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393244	Gohir.1Z049479	Gohir.1Z049479.7	Gohir.1Z049479.7.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42393245	Gohir.1Z049479	Gohir.1Z049479.8	Gohir.1Z049479.8.p		PTHR13343,PTHR13343:SF18					AT3G59300.1		Pentatricopeptide repeat (PPR) superfamily protein
42416723	Gohir.1Z049480	Gohir.1Z049480.1	Gohir.1Z049480.1.p	PF02533	PTHR35325,PTHR35325:SF1			K02712	GO:0015979,GO:0009539,GO:0009523	ATCG00070.1		photosystem II reaction center protein K precursor
42393194	Gohir.1Z049481	Gohir.1Z049481.1	Gohir.1Z049481.1.p	PF01783	PTHR36083,PTHR36083:SF1			K02911	GO:0015934,GO:0006412,GO:0003735	ATCG01020.1		ribosomal protein L32
42375537	Gohir.1Z049482	Gohir.1Z049482.1	Gohir.1Z049482.1.p	PF10839								
42416711	Gohir.1Z049483	Gohir.1Z049483.1	Gohir.1Z049483.1.p	PF07723,PF08387,PF00646	PTHR32212				GO:0005515	AT4G26340.1		F-box/RNI-like/FBD-like domains-containing protein
42423424	Gohir.1Z049484	Gohir.1Z049484.1	Gohir.1Z049484.1.p	PF03479	PTHR31100,PTHR31100:SF3					AT4G14465.1	AHL20	AT-hook motif nuclear-localized protein 20
42393219	Gohir.1Z049485	Gohir.1Z049485.1	Gohir.1Z049485.1.p	PF03372	PTHR19446,PTHR19446:SF340							
42449390	Gohir.1Z049486	Gohir.1Z049486.1	Gohir.1Z049486.1.p	PF04783,PF04782	PTHR21450,PTHR21450:SF22					AT1G52320.2		
42449391	Gohir.1Z049486	Gohir.1Z049486.2	Gohir.1Z049486.2.p	PF04783,PF04782	PTHR21450,PTHR21450:SF22					AT1G52320.2		
42464348	Gohir.1Z049487	Gohir.1Z049487.1	Gohir.1Z049487.1.p	PF03372	PTHR31696,PTHR31696:SF6					AT1G43760.1		DNAse I-like superfamily protein
42416709	Gohir.1Z049488	Gohir.1Z049488.1	Gohir.1Z049488.1.p	PF04043	PTHR31890,PTHR31890:SF8				GO:0004857	AT5G50030.1		Plant invertase/pectin methylesterase inhibitor superfamily protein
42427509	Gohir.1Z049489	Gohir.1Z049489.1	Gohir.1Z049489.1.p		PTHR12849					AT4G31770.1	ATDBR1,DBR1	debranching enzyme 1
42375528	Gohir.1Z049490	Gohir.1Z049490.1	Gohir.1Z049490.1.p		PTHR10130,PTHR10130:SF0					AT5G56290.1	ATPEX5,PEX5	peroxin 5
42364408	Gohir.1Z049491	Gohir.1Z049491.1	Gohir.1Z049491.1.p									
42393228	Gohir.1Z049492	Gohir.1Z049492.1	Gohir.1Z049492.1.p	PF05758	PTHR33163,PTHR33163:SF3					ATCG01130.1		Ycf1 protein
42393210	Gohir.1Z049493	Gohir.1Z049493.1	Gohir.1Z049493.1.p	PF03372	PTHR19446,PTHR19446:SF340					AT1G40390.1		DNAse I-like superfamily protein
42364409	Gohir.1Z049494	Gohir.1Z049494.1	Gohir.1Z049494.1.p		PTHR33163,PTHR33163:SF3					ATCG01130.1		Ycf1 protein
42427495	Gohir.1Z049495	Gohir.1Z049495.1	Gohir.1Z049495.1.p									
42471621	Gohir.1Z049496	Gohir.1Z049496.1	Gohir.1Z049496.1.p	PF00079	PTHR11461,PTHR11461:SF171	KOG2392		K13963	GO:0005615	AT1G47710.1		Serine protease inhibitor (SERPIN) family protein
42423422	Gohir.1Z049497	Gohir.1Z049497.1	Gohir.1Z049497.1.p	PF11744	PTHR31086,PTHR31086:SF4				GO:0015743	AT4G00910.1		Aluminium activated malate transporter family protein
42364413	Gohir.1Z049498	Gohir.1Z049498.1	Gohir.1Z049498.1.p	PF12481	PTHR11772,PTHR11772:SF14					AT4G27450.1		Aluminium induced protein with YGL and LRDR motifs
42430060	Gohir.1Z049499	Gohir.1Z049499.1	Gohir.1Z049499.1.p	PF01058	PTHR11995,PTHR11995:SF21	KOG1687	1.6.99.3,1.6.5.3	K05582	GO:0055114,GO:0051536	ATCG00430.1		photosystem II reaction center protein G
42423430	Gohir.1Z049501	Gohir.1Z049501.1	Gohir.1Z049501.1.p	PF00690,PF00702,PF00122	PTHR24093,PTHR24093:SF355		3.6.3.6	K01535	GO:0046872,GO:0000166	AT1G80660.1	AHA9,HA9	H(+)-ATPase 9
42416746	Gohir.1Z049502	Gohir.1Z049502.1	Gohir.1Z049502.1.p	PF05115	PTHR37266				GO:0009512,GO:0009055	ATCG00590.1		electron carriers
42367976	Gohir.1Z049503	Gohir.1Z049503.1	Gohir.1Z049503.1.p	PF03062	PTHR13906,PTHR13906:SF4		2.3.1.23			AT1G12640.1		MBOAT (membrane bound O-acyl transferase) family protein
42367977	Gohir.1Z049503	Gohir.1Z049503.2	Gohir.1Z049503.2.p	PF03062	PTHR13906,PTHR13906:SF4		2.3.1.23			AT1G12640.1		MBOAT (membrane bound O-acyl transferase) family protein
42393236	Gohir.1Z049504	Gohir.1Z049504.1	Gohir.1Z049504.1.p	PF00248	PTHR11732,PTHR11732:SF240					AT2G37790.1		NAD(P)-linked oxidoreductase superfamily protein
42393237	Gohir.1Z049504	Gohir.1Z049504.2	Gohir.1Z049504.2.p	PF00248	PTHR11732,PTHR11732:SF240					AT2G37790.1		NAD(P)-linked oxidoreductase superfamily protein
42423416	Gohir.1Z049505	Gohir.1Z049505.1	Gohir.1Z049505.1.p									
42427484	Gohir.1Z049506	Gohir.1Z049506.1	Gohir.1Z049506.1.p									
42430072	Gohir.1Z049507	Gohir.1Z049507.1	Gohir.1Z049507.1.p									
42430075	Gohir.1Z049508	Gohir.1Z049508.1	Gohir.1Z049508.1.p							AT1G08220.2		
42467281	Gohir.1Z049509	Gohir.1Z049509.1	Gohir.1Z049509.1.p	PF00226,PF11926	PTHR24078,PTHR24078:SF211					AT5G53150.1		DNAJ heat shock N-terminal domain-containing protein
42423443	Gohir.1Z049510	Gohir.1Z049510.1	Gohir.1Z049510.1.p									
42375529	Gohir.1Z049511	Gohir.1Z049511.1	Gohir.1Z049511.1.p	PF13266	PTHR31132,PTHR31132:SF2		1.14.11.33			AT4G39860.1		
42427486	Gohir.1Z049512	Gohir.1Z049512.1	Gohir.1Z049512.1.p	PF00400	PTHR14221				GO:0005515	AT3G15470.1		Transducin/WD40 repeat-like superfamily protein
42449425	Gohir.1Z049513	Gohir.1Z049513.1	Gohir.1Z049513.1.p									
42427482	Gohir.1Z049514	Gohir.1Z049514.1	Gohir.1Z049514.1.p									
42471603	Gohir.1Z049515	Gohir.1Z049515.1	Gohir.1Z049515.1.p	PF08704	PTHR12133,PTHR12133:SF2		6.2.1.20		GO:0031515,GO:0030488,GO:0016429	AT5G14600.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
42423441	Gohir.1Z049516	Gohir.1Z049516.1	Gohir.1Z049516.1.p	PF14443	PTHR14304,PTHR14304:SF11				GO:0006355	AT2G03150.1	emb1579	ATP/GTP-binding protein family
42379927	Gohir.1Z049517	Gohir.1Z049517.1	Gohir.1Z049517.1.p	PF00560,PF13855,PF00069	PTHR27000	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT4G08850.1		Leucine-rich repeat receptor-like protein kinase family protein
42423418	Gohir.1Z049518	Gohir.1Z049518.1	Gohir.1Z049518.1.p	PF00155	PTHR11751,PTHR11751:SF369		2.6.1.2	K00814	GO:0030170,GO:0009058	AT1G72330.1	ALAAT2	alanine aminotransferase 2
42393212	Gohir.1Z049519	Gohir.1Z049519.1	Gohir.1Z049519.1.p	PF05542	PTHR33598,PTHR33598:SF1					AT5G14970.1		
42393213	Gohir.1Z049519	Gohir.1Z049519.2	Gohir.1Z049519.2.p	PF05542	PTHR33598,PTHR33598:SF1					AT5G14970.1		
42437609	Gohir.1Z049520	Gohir.1Z049520.1	Gohir.1Z049520.1.p		PTHR33191,PTHR33191:SF8							
42416715	Gohir.1Z049521	Gohir.1Z049521.1	Gohir.1Z049521.1.p									
42367961	Gohir.1Z049522	Gohir.1Z049522.1	Gohir.1Z049522.1.p	PF00168	PTHR32246,PTHR32246:SF28				GO:0005515	AT4G15755.1		Calcium-dependent lipid-binding (CaLB domain) family protein
42464360	Gohir.1Z049523	Gohir.1Z049523.1	Gohir.1Z049523.1.p	PF14416,PF13839	PTHR32285,PTHR32285:SF53					AT3G11570.1	TBL8	TRICHOME BIREFRINGENCE-LIKE 8
42375541	Gohir.1Z049524	Gohir.1Z049524.1	Gohir.1Z049524.1.p									
42409892	Gohir.1Z049525	Gohir.1Z049525.1	Gohir.1Z049525.1.p		PTHR13205,PTHR13205:SF15		2.7.1.108			AT3G45040.1		phosphatidate cytidylyltransferase family protein
42449389	Gohir.1Z049526	Gohir.1Z049526.1	Gohir.1Z049526.1.p	PF00191	PTHR10502,PTHR10502:SF98	KOG0819			GO:0005544,GO:0005509	AT5G65020.1	ANNAT2	annexin 2
42427541	Gohir.1Z049527	Gohir.1Z049527.1	Gohir.1Z049527.1.p	PF01476								
42409895	Gohir.1Z049528	Gohir.1Z049528.1	Gohir.1Z049528.1.p		PTHR34892,PTHR34892:SF1					AT1G16820.1		vacuolar ATP synthase catalytic subunit-related / V-ATPase-related / vacuolar proton pump-related
42430055	Gohir.1Z049529	Gohir.1Z049529.1	Gohir.1Z049529.1.p		PTHR37722,PTHR37722:SF1					AT2G30480.3		
42367978	Gohir.1Z049530	Gohir.1Z049530.1	Gohir.1Z049530.1.p									
42449400	Gohir.1Z049531	Gohir.1Z049531.1	Gohir.1Z049531.1.p	PF00420	PTHR11434,PTHR11434:SF6	KOG4669	1.12.98.3	K05576	GO:0055114,GO:0042773,GO:0016651	ATCG01070.1		NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
42375544	Gohir.1Z049532	Gohir.1Z049532.1	Gohir.1Z049532.1.p									
42379917	Gohir.1Z049533	Gohir.1Z049533.1	Gohir.1Z049533.1.p	PF00149,PF05011	PTHR12849,PTHR12849:SF0	KOG2863			GO:0016787,GO:0016788,GO:0006397	AT4G31770.1	ATDBR1,DBR1	debranching enzyme 1
42427471	Gohir.1Z049534	Gohir.1Z049534.1	Gohir.1Z049534.1.p	PF03947	PTHR13691,PTHR13691:SF19			K02886	GO:0006412,GO:0005840,GO:0003735,GO:0005622	ATCG01310.1		ribosomal protein L2
42433927	Gohir.1Z049535	Gohir.1Z049535.1	Gohir.1Z049535.1.p		PTHR33595,PTHR33595:SF3					AT3G27250.1		
42375539	Gohir.1Z049536	Gohir.1Z049536.1	Gohir.1Z049536.1.p	PF02535	PTHR11040,PTHR11040:SF48	KOG1558			GO:0055085,GO:0046873,GO:0030001,GO:0016020	AT1G31260.1	ZIP10	zinc transporter 10 precursor
42427462	Gohir.1Z049537	Gohir.1Z049537.1	Gohir.1Z049537.1.p	PF00185,PF02729	PTHR11405,PTHR11405:SF16	KOG1504	2.1.3.2	K00609	GO:0016743,GO:0016597,GO:0006520	AT3G20330.1	PYRB	PYRIMIDINE B
42427524	Gohir.1Z049538	Gohir.1Z049538.1	Gohir.1Z049538.1.p	PF04678	PTHR13462,PTHR13462:SF19	KOG2966				AT1G57610.2		Protein of unknown function (DUF607)
42433947	Gohir.1Z049539	Gohir.1Z049539.1	Gohir.1Z049539.1.p	PF00403	PTHR22814,PTHR22814:SF51				GO:0046872,GO:0030001	AT5G24580.1		Heavy metal transport/detoxification superfamily protein 
42423450	Gohir.1Z049540	Gohir.1Z049540.1	Gohir.1Z049540.1.p	PF03372	PTHR19446,PTHR19446:SF340		2.7.7.49			AT1G43760.1		DNAse I-like superfamily protein
42375524	Gohir.1Z049541	Gohir.1Z049541.1	Gohir.1Z049541.1.p	PF06203	PTHR31319				GO:0005515	AT5G24470.1	APRR5,PRR5	pseudo-response regulator 5
42367972	Gohir.1Z049542	Gohir.1Z049542.1	Gohir.1Z049542.1.p	PF08541	PTHR31561,PTHR31561:SF24		2.3.1.199	K15397	GO:0016747,GO:0008610,GO:0016020,GO:0006633	AT5G04530.1	KCS19	3-ketoacyl-CoA synthase 19
42416750	Gohir.1Z049543	Gohir.1Z049543.1	Gohir.1Z049543.1.p		PTHR31945,PTHR31945:SF21					AT2G40435.1		
42471609	Gohir.1Z049544	Gohir.1Z049544.1	Gohir.1Z049544.1.p									
